Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-11-19T00:00:00.000,INFI,4D,,SIL,BH25367,IL,10300 S. Doty,(773) 568-8495,2889851
2019-11-19T00:00:00.000,JEEP,LL,,BLU,AW28351,IL,10300 S. Doty,(773) 568-8495,2889859
2019-11-19T00:00:00.000,JEEP,LL,,RED,957U033,IL,701 N. Sacramento,(773) 265-7605,6973424
2019-11-19T00:00:00.000,JEEP,LL,,BLU,AW28351,IL,10300 S. Doty,(773) 568-8495,2889859
2019-11-19T00:00:00.000,KIA,LL,,SIL,ZU75111,IL,10300 S. Doty,(773) 568-8495,2889835
2019-11-19T00:00:00.000,MAZD,SW,,SIL,AQ28960,IL,10300 S. Doty,(773) 568-8495,2889862
2019-11-19T00:00:00.000,MERC,4D,,GRY,X232357,IL,10300 S. Doty,(773) 568-8495,2889861
2019-11-19T00:00:00.000,MERC,LL,,GRY,AV95253,IL,10300 S. Doty,(773) 568-8495,2889869
2019-11-19T00:00:00.000,MERZ,4D,,GRY,110719,MN,10300 S. Doty,(773) 568-8495,2889896
2019-11-19T00:00:00.000,MITS,4D,,WHI,V605174,IL,701 N. Sacramento,(773) 265-7605,6973446
2019-11-19T00:00:00.000,NISS,4D,,BLU,AZ13321,IL,10300 S. Doty,(773) 568-8495,2889839
2019-11-19T00:00:00.000,NISS,4D,,BLK,AFR5933,WI,10300 S. Doty,(773) 568-8495,2889838
2019-11-19T00:00:00.000,NISS,4D,,GRN,BK71478,IL,10300 S. Doty,(773) 568-8495,2889848
2019-11-19T00:00:00.000,NISS,4D,MAX,BLK,BE31413,IL,10300 S. Doty,(773) 568-8495,2889898
2019-11-19T00:00:00.000,NISS,4D,,SIL,BQ25857,IL,701 N. Sacramento,(773) 265-7605,6973427
2019-11-19T00:00:00.000,PONT,4D,,WHI,AJ81690,IL,701 N. Sacramento,(773) 265-7605,6973452
2019-11-19T00:00:00.000,PONT,4D,,BLK,BN69549,IL,10300 S. Doty,(773) 568-8495,2889897
2019-11-19T00:00:00.000,PONT,4D,,SIL,509231D,IL,701 N. Sacramento,(773) 265-7605,6973453
2019-11-19T00:00:00.000,SATR,4D,,GRN,BC53093,IL,10300 S. Doty,(773) 568-8495,2889865
2019-11-19T00:00:00.000,TOYT,4D,,GRY,558890,IL,10300 S. Doty,(773) 568-8495,2889884
2019-11-19T00:00:00.000,TOYT,4D,,WHI,BV79200,IL,701 N. Sacramento,(773) 265-1846,1539563
2019-11-19T00:00:00.000,VOLK,4D,,BLK,BB27518,IL,701 N. Sacramento,(773) 265-1846,1539562
2019-11-19T00:00:00.000,VOLK,LL,,SIL,298AP372,MN,10300 S. Doty,(773) 568-8495,2889881
2019-11-19T00:00:00.000,VOLV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6973440
2019-11-18T00:00:00.000,CADI,4D,,TAN,BQ73156,IL,10300 S. Doty,(773) 568-8495,2889804
2019-11-18T00:00:00.000,CHEV,2D,,SIL,BK13356,IL,10300 S. Doty,(773) 568-8495,2889834
2019-11-18T00:00:00.000,CHEV,2D,,GRY,,IL,10300 S. Doty,(773) 785-9752,1719750
2019-11-18T00:00:00.000,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2889813
2019-11-18T00:00:00.000,CHEV,LL,,SIL,BA61377,IL,10300 S. Doty,(773) 568-8495,2889827
2019-11-18T00:00:00.000,CHEV,LL,TK,BLK,,,701 N. Sacramento,(773) 265-7605,6973400
2019-11-18T00:00:00.000,CHEV,LL,TK,SIL,,,701 N. Sacramento,(773) 265-7605,6973401
2019-11-18T00:00:00.000,CHRY,LL,,WHI,BU74482,IL,10300 S. Doty,(773) 568-8495,2889797
2019-11-18T00:00:00.000,CHRY,VN,TK,SIL,BN35069,IL,10300 S. Doty,(773) 785-9752,1719749
2019-11-18T00:00:00.000,DODG,4D,,SIL,AD12245,IL,701 N. Sacramento,(773) 265-7605,6973371
2019-11-18T00:00:00.000,DODG,4D,,WHI,BF86827,IL,701 N. Sacramento,(773) 265-7605,6973402
2019-11-18T00:00:00.000,DODG,4D,,COM,BK39307,IL,10300 S. Doty,(773) 568-8495,2889832
2019-11-18T00:00:00.000,FORD,4D,,RED,BF62431,IL,10300 S. Doty,(773) 568-8495,2889829
2019-11-18T00:00:00.000,FORD,LL,,BLK,,IL,10300 S. Doty,(773) 785-9752,1719747
2019-11-18T00:00:00.000,FORD,LL,,BLK,AG61367,IL,10300 S. Doty,(773) 568-8495,2889808
2019-11-18T00:00:00.000,FORD,VN,,MAR,AP71616,IL,10300 S. Doty,(773) 785-9752,1719752
2019-11-18T00:00:00.000,FORD,VN,,WHI,,,701 N. Sacramento,(773) 265-1846,1539560
2019-11-18T00:00:00.000,GMC,VN,,WHI,3349PK,VA,10300 S. Doty,(773) 785-9752,1719753
2019-11-18T00:00:00.000,HOND,2D,,BLK,BM38314,IL,10300 S. Doty,(773) 785-9752,1719751
2019-11-18T00:00:00.000,HYUN,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6973372
2019-11-18T00:00:00.000,INFI,4D,,GRY,AX29835,IL,10300 S. Doty,(773) 568-8495,2889822
2019-11-18T00:00:00.000,KIA,4D,,WHI,EY3524,IN,10300 S. Doty,(773) 568-8495,2889812
2019-11-18T00:00:00.000,MAZD,4D,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6973380
2019-11-18T00:00:00.000,MERC,4D,,WHI,K696001,IN,701 N. Sacramento,(773) 265-7605,6973383
2019-11-18T00:00:00.000,MITS,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6977389
2019-11-18T00:00:00.000,NISS,2D,,GRN,,,10300 S. Doty,(773) 785-9752,1719754
2019-11-18T00:00:00.000,NISS,4D,,SIL,BN85679,IL,10300 S. Doty,(773) 568-8495,2889816
2019-11-18T00:00:00.000,NISS,4D,,BLK,BH85820,IL,10300 S. Doty,(773) 568-8495,2889828
2019-11-18T00:00:00.000,PONT,4D,,GLD,219743,IL,701 N. Sacramento,(773) 265-7605,6973387
2019-11-18T00:00:00.000,PONT,4D,,GRY,BQ80983,IL,10300 S. Doty,(773) 568-8495,2889821
2019-11-18T00:00:00.000,PONT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2889831
2019-11-18T00:00:00.000,SAA,4D,,BLK,BQ13309,IL,701 N. Sacramento,(773) 265-7605,6973376
2019-11-18T00:00:00.000,TOYT,4D,,SIL,AG22935,IL,400 E. Lower Wacker,(312) 744-7550,0215946
2019-11-18T00:00:00.000,TOYT,4D,,GLD,BB26724,IL,10300 S. Doty,(773) 568-8495,2889809
2019-11-18T00:00:00.000,TOYT,LL,TK,BLK,LPG4119,TX,10300 S. Doty,(773) 568-8495,2889795
2019-11-18T00:00:00.000,VOLK,4D,,GRY,5702636,IL,701 N. Sacramento,(773) 265-1846,1539559
2019-11-18T00:00:00.000,VOLK,4D,,SIL,BT61555,IL,701 N. Sacramento,(773) 265-7605,6973395
2019-11-17T00:00:00.000,ACUR,4D,,GRY,Q980994,IL,701 N. Sacramento,(773) 265-7605,6973345
2019-11-17T00:00:00.000,ACUR,4D,,WHI,BH86782,IL,701 N. Sacramento,(773) 265-7605,6973325
2019-11-17T00:00:00.000,ACUR,LL,,BLK,V582467,IL,701 N. Sacramento,(773) 265-7605,6973300
2019-11-17T00:00:00.000,AUDI,4D,,BLU,P349988,IL,701 N. Sacramento,(773) 265-7605,6973331
2019-11-17T00:00:00.000,BMW,4D,,BLU,,,701 N. Sacramento,(773) 265-7605,6973340
2019-11-17T00:00:00.000,BUIC,4D,,RED,BU72507,IL,10300 S. Doty,(773) 568-8495,2889749
2019-11-17T00:00:00.000,BUIC,4D,,BLU,BV96733,IL,701 N. Sacramento,(773) 265-7605,6973290
2019-11-17T00:00:00.000,BUIC,4T,,GRY,,IL,10300 S. Doty,(773) 568-8495,2889753
2019-11-17T00:00:00.000,CADI,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2889755
2019-11-17T00:00:00.000,CADI,LL,,SIL,AE75435,IL,10300 S. Doty,(773) 568-8495,2889780
2019-11-17T00:00:00.000,CADI,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6973339
2019-11-17T00:00:00.000,CHEV,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,6973274
2019-11-17T00:00:00.000,CHEV,4D,,DBL,ZU57481,IL,701 N. Sacramento,(773) 265-7605,6973359
2019-11-17T00:00:00.000,CHEV,4D,,WHI,BH17517,IL,701 N. Sacramento,(773) 265-7605,6973332
2019-11-17T00:00:00.000,CHEV,4D,,GRY,GVY957,IA,10300 S. Doty,(773) 568-8495,2889756
2019-11-17T00:00:00.000,CHEV,4T,,BLU,BB23733,IL,701 N. Sacramento,(773) 265-7605,6973302
2019-11-17T00:00:00.000,CHEV,LL,,RED,,,10300 S. Doty,(773) 568-8495,2889776
2019-11-17T00:00:00.000,CHEV,PK,,LBL,,IL,701 N. Sacramento,(773) 265-7605,6973299
2019-11-17T00:00:00.000,CHEV,PK,,WHI,88105VB,IL,701 N. Sacramento,(773) 265-7605,6973269
2019-11-17T00:00:00.000,CHEV,VN,,GRN,,,10300 S. Doty,(773) 568-8495,2889773
2019-11-17T00:00:00.000,CHEV,VN,,MAR,LIB221,MS,10300 S. Doty,(773) 568-8495,2889790
2019-11-17T00:00:00.000,DODG,4D,,BLK,8J1V127,CA,701 N. Sacramento,(773) 265-7605,6973364
2019-11-17T00:00:00.000,DODG,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,6973348
2019-11-17T00:00:00.000,FORD,2D,,RED,BF18719,IL,10300 S. Doty,(773) 568-8495,2889760
2019-11-17T00:00:00.000,FORD,4D,,RED,AT53016,IL,10300 S. Doty,(773) 568-8495,2889778
2019-11-17T00:00:00.000,FORD,4D,,GRY,AZ91298,IL,10300 S. Doty,(773) 568-8495,485438
2019-11-17T00:00:00.000,FORD,4T,,BRZ,BH28210,IL,701 N. Sacramento,(773) 265-7605,6973303
2019-11-17T00:00:00.000,FORD,LL,,GRY,BW60658,IL,400 E. Lower Wacker,(312) 744-7550,0215901
2019-11-17T00:00:00.000,FORD,LL,,BLK,BH84115,IL,701 N. Sacramento,(773) 265-7605,6973311
2019-11-17T00:00:00.000,FORD,LL,,GRN,AD63206,IL,701 N. Sacramento,(773) 265-7605,6973306
2019-11-17T00:00:00.000,FORD,LL,,BGE,BH62944,IL,701 N. Sacramento,(773) 265-7605,6973326
2019-11-17T00:00:00.000,FORD,VN,,BLU,BF30931,IL,701 N. Sacramento,(773) 265-7605,6973333
2019-11-17T00:00:00.000,GMC,LL,,WHI,Y735789,IL,701 N. Sacramento,(773) 265-7605,6973362
2019-11-17T00:00:00.000,GMC,LL,,BLU,295537,IL,701 N. Sacramento,(773) 265-7605,6973261
2019-11-17T00:00:00.000,GMC,VN,,WHI,AD70566,IL,701 N. Sacramento,(773) 265-7605,6973280
2019-11-17T00:00:00.000,HOND,2D,,SIL,BE16139,IL,701 N. Sacramento,(773) 265-7605,6973360
2019-11-17T00:00:00.000,HOND,4D,,BLK,AT74718,IL,701 N. Sacramento,(773) 265-7605,6973350
2019-11-17T00:00:00.000,HOND,4D,,BLU,BN48760,IL,701 N. Sacramento,(773) 265-7605,6973319
2019-11-17T00:00:00.000,HOND,VN,,SIL,BH58932,IL,701 N. Sacramento,(773) 265-7605,6973289
2019-11-17T00:00:00.000,HYUN,4T,,WHI,AF37360,IL,701 N. Sacramento,(773) 265-7605,6973305
2019-11-17T00:00:00.000,ISU,LL,,WHI,157715F,IL,701 N. Sacramento,(773) 265-7605,6973310
2019-11-17T00:00:00.000,JEEP,LL,,BLK,BF40045,IL,701 N. Sacramento,(773) 265-7605,6973293
2019-11-17T00:00:00.000,JEEP,LL,,BLK,K517387,IN,10300 S. Doty,(773) 568-8495,485541
2019-11-17T00:00:00.000,JEEP,LL,,RED,Q472274,IL,10300 S. Doty,(773) 568-8495,2889766
2019-11-17T00:00:00.000,JEEP,LL,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6973265
2019-11-17T00:00:00.000,KIA,4D,,PLE,,,701 N. Sacramento,(773) 265-7605,6973336
2019-11-17T00:00:00.000,LINC,4D,,BLK,Q713965,IL,701 N. Sacramento,(773) 265-7605,6973314
2019-11-17T00:00:00.000,MAZD,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6973258
2019-11-17T00:00:00.000,MAZD,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2889794
2019-11-17T00:00:00.000,MITS,4D,,SIL,Q499723,IL,701 N. Sacramento,(773) 265-7605,6973351
2019-11-17T00:00:00.000,NISS,4D,,RED,BL68226,IL,701 N. Sacramento,(773) 265-7605,6973329
2019-11-17T00:00:00.000,NISS,4D,,BLU,BK12282,IL,10300 S. Doty,(773) 568-8495,2889772
2019-11-17T00:00:00.000,NISS,4T,,SIL,102V721,IL,701 N. Sacramento,(773) 265-7605,6973260
2019-11-17T00:00:00.000,PONT,4D,,ONG,BK16316,IL,701 N. Sacramento,(773) 265-7605,6973330
2019-11-17T00:00:00.000,PORS,LL,,BLU,BC34553,IL,701 N. Sacramento,(773) 265-7605,6973277
2019-11-17T00:00:00.000,RAMA,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6973341
2019-11-17T00:00:00.000,SAA,LL,,BLK,BQ68852,IL,701 N. Sacramento,(773) 265-7605,6973264
2019-11-17T00:00:00.000,TOYT,4D,,GRY,AY38317,IL,10300 S. Doty,(773) 568-8495,2889763
2019-11-17T00:00:00.000,TOYT,4D,,SIL,BH84259,IL,701 N. Sacramento,(773) 265-7605,6973349
2019-11-17T00:00:00.000,TOYT,LL,,GRN,BQ65883,IL,10300 S. Doty,(773) 568-8495,2889779
2019-11-17T00:00:00.000,TOYT,VN,,MAR,BU70253,IL,10300 S. Doty,(773) 568-8495,2889784
2019-11-17T00:00:00.000,TOYT,VN,,GRY,N972606,IL,10300 S. Doty,(773) 568-8495,2889775
2019-11-16T00:00:00.000,BUIC,4D,,TAN,AG28001,IL,701 N. Sacramento,(773) 265-7605,6973224
2019-11-16T00:00:00.000,CHEV,4D,,SIL,BH85947,IL,10300 S. Doty,(773) 568-8495,2889728
2019-11-16T00:00:00.000,CHEV,4D,,TAN,BR69431,IL,10300 S. Doty,(773) 568-8495,2889738
2019-11-16T00:00:00.000,CHEV,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6973247
2019-11-16T00:00:00.000,CHEV,4D,,TAN,E618688,IL,701 N. Sacramento,(773) 265-7605,6973219
2019-11-16T00:00:00.000,CHEV,4D,,BLK,BN80124,IL,701 N. Sacramento,(773) 265-7605,6973168
2019-11-16T00:00:00.000,CHEV,4D,,BLU,BA32440,IL,10300 S. Doty,(773) 568-8495,2889729
2019-11-16T00:00:00.000,CHEV,LL,,SIL,AD21061,IL,701 N. Sacramento,(773) 265-7605,6973197
2019-11-16T00:00:00.000,CHEV,PK,TK,BLK,2771658B,IL,10300 S. Doty,(773) 568-8495,2889744
2019-11-16T00:00:00.000,CHEV,PK,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6973167
2019-11-16T00:00:00.000,CHRY,4D,,GLD,BE89097,IL,10300 S. Doty,(773) 568-8495,2889719
2019-11-16T00:00:00.000,CHRY,VN,,BLU,BR72829,IL,701 N. Sacramento,(773) 265-7605,6973225
2019-11-16T00:00:00.000,CHRY,VN,,SIL,V415033,IL,701 N. Sacramento,(773) 265-7605,6973185
2019-11-16T00:00:00.000,CHRY,VN,TNC,GRY,R592048,IL,701 N. Sacramento,(773) 265-7605,6973235
2019-11-16T00:00:00.000,DODG,SW,DUR,SIL,DRJ5761,MI,701 N. Sacramento,(773) 265-7605,6973231
2019-11-16T00:00:00.000,DODG,VN,TK,BLK,BM18390,IL,10300 S. Doty,(773) 568-8495,2889746
2019-11-16T00:00:00.000,DODG,VN,,WHI,V530669,IL,701 N. Sacramento,(773) 265-7605,6973246
2019-11-16T00:00:00.000,FORD,LL,,WHI,AL13697,IL,701 N. Sacramento,(773) 265-7605,6973191
2019-11-16T00:00:00.000,FORD,LL,,WHI,Z965186,IL,701 N. Sacramento,(773) 265-7605,6973208
2019-11-16T00:00:00.000,FORD,LL,TK,GRY,BN52473,IL,701 N. Sacramento,(773) 265-7605,6973199
2019-11-16T00:00:00.000,FORD,LL,,GRY,ZZ76797,IL,701 N. Sacramento,(773) 265-7605,6973234
2019-11-16T00:00:00.000,FORD,LL,,BLU,,,701 N. Sacramento,(773) 265-7605,6973244
2019-11-16T00:00:00.000,FORD,PK,,RED,2472410B,IL,10300 S. Doty,(773) 568-8495,2889718
2019-11-16T00:00:00.000,GMC,LL,TK,WHI,AS73630,IL,701 N. Sacramento,(773) 265-7605,6973222
2019-11-16T00:00:00.000,GMC,VN,TK,LBL,,IL,701 N. Sacramento,(773) 265-7605,6973255
2019-11-16T00:00:00.000,HOND,4D,,RED,BL24445,IL,10300 S. Doty,(773) 568-8495,2889722
2019-11-16T00:00:00.000,HOND,4D,,SIL,BQ65177,IL,701 N. Sacramento,(773) 265-7605,6973196
2019-11-16T00:00:00.000,INFI,4D,,BLU,BN32261,IL,10300 S. Doty,(773) 568-8495,2889721
2019-11-16T00:00:00.000,INFI,LL,,BLK,BA63235,IL,10300 S. Doty,(773) 568-8495,2889737
2019-11-16T00:00:00.000,ISU,VN,,BLU,2252040B,IL,701 N. Sacramento,(773) 265-7605,6973180
2019-11-16T00:00:00.000,JEEP,LK,,BLU,AS43052,IL,701 N. Sacramento,(773) 265-7605,6973230
2019-11-16T00:00:00.000,JEEP,LL,TK,GRY,E485520,IL,10300 S. Doty,(773) 568-8495,2889726
2019-11-16T00:00:00.000,JEEP,LL,,BLU,BN86381,IL,10300 S. Doty,(773) 568-8495,2889736
2019-11-16T00:00:00.000,JEEP,LL,,GRY,579U074,IL,10300 S. Doty,(773) 568-8495,2889733
2019-11-16T00:00:00.000,JEEP,LL,,BGE,S713912,IL,701 N. Sacramento,(773) 265-7605,6973182
2019-11-16T00:00:00.000,KIA,4T,,WHI,AJ78016,IL,701 N. Sacramento,(773) 265-7605,6973183
2019-11-16T00:00:00.000,KIA,LL,,SIL,BQ85937,IL,400 E. Lower Wacker,(312) 744-7550,0215882
2019-11-16T00:00:00.000,NISS,4D,,BLK,BN25606,IL,10300 S. Doty,(773) 568-8495,2889717
2019-11-16T00:00:00.000,NISS,4D,,BLK,BA31623,IL,10300 S. Doty,(773) 568-8495,2889708
2019-11-16T00:00:00.000,NISS,4D,,BLK,BT60892,IL,10300 S. Doty,(773) 568-8495,2889711
2019-11-16T00:00:00.000,NISS,LL,,GRY,R264009,IL,701 N. Sacramento,(773) 265-7605,6973178
2019-11-16T00:00:00.000,NISS,LL,,SIL,ZU91194,IL,701 N. Sacramento,(773) 265-7605,6973242
2019-11-16T00:00:00.000,NISS,PK,,MAR,1126397B,IL,10300 S. Doty,(773) 568-8495,2889739
2019-11-16T00:00:00.000,PONT,2T,,BLK,AP58543,IL,701 N. Sacramento,(773) 265-7605,6973190
2019-11-16T00:00:00.000,PONT,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2889734
2019-11-16T00:00:00.000,PONT,4D,,GRY,990T940,IL,10300 S. Doty,(773) 568-8495,2889703
2019-11-16T00:00:00.000,PONT,4T,,SIL,AN29977,IL,701 N. Sacramento,(773) 265-7605,6973170
2019-11-16T00:00:00.000,SATR,4D,,RED,BG75974,IL,10300 S. Doty,(773) 568-8495,2889707
2019-11-16T00:00:00.000,SATU,LL,,RED,BP20410,IL,701 N. Sacramento,(773) 265-7605,6973193
2019-11-16T00:00:00.000,TOYT,2D,,SIL,BE93529,IL,701 N. Sacramento,(773) 265-7605,6973229
2019-11-16T00:00:00.000,TOYT,4D,,GRN,AP23370,IL,701 N. Sacramento,(773) 265-7605,6973209
2019-11-16T00:00:00.000,TOYT,4D,,BGE,BG596995,IL,701 N. Sacramento,(773) 265-7605,6973207
2019-11-16T00:00:00.000,TOYT,4D,,SIL,5YPS30,MD,701 N. Sacramento,(773) 265-7605,6973216
2019-11-16T00:00:00.000,TOYT,4T,,BGE,BE87081,IL,701 N. Sacramento,(773) 265-7605,6973202
2019-11-16T00:00:00.000,TOYT,4T,,LBL,S341508,IL,701 N. Sacramento,(773) 265-7605,6973184
2019-11-15T00:00:00.000,ACUR,2D,,BLU,5672216,IL,701 N. Sacramento,(773) 265-7605,6973094
2019-11-15T00:00:00.000,ACUR,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2889673
2019-11-15T00:00:00.000,ACUR,LL,,SIL,318463,IL,701 N. Sacramento,(773) 265-7605,6973096
2019-11-15T00:00:00.000,BMW,4D,,BLU,BN46120,IL,10300 S. Doty,(773) 568-8495,2889670
2019-11-15T00:00:00.000,BMW,LL,,SIL,ZV30913,IL,10300 S. Doty,(773) 785-9752,1719745
2019-11-15T00:00:00.000,BUIC,LL,,BLU,879986,IL,701 N. Sacramento,(773) 265-7605,6973149
2019-11-15T00:00:00.000,CADI,4D,,BLU,BQ79799,IL,10300 S. Doty,(773) 568-8495,2889664
2019-11-15T00:00:00.000,CHEV,2D,,MAR,BH96692,IL,10300 S. Doty,(773) 568-8495,2889685
2019-11-15T00:00:00.000,CHEV,4D,,GRY,BE17682,IL,701 N. Sacramento,(773) 265-7605,6973128
2019-11-15T00:00:00.000,CHEV,4D,,TAN,J729033,IN,701 N. Sacramento,(773) 265-7605,6973095
2019-11-15T00:00:00.000,CHEV,4D,,SIL,389U268,IL,10300 S. Doty,(773) 568-8495,2889680
2019-11-15T00:00:00.000,CHEV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6973118
2019-11-15T00:00:00.000,CHEV,4D,,BLU,BL88494,IL,701 N. Sacramento,(773) 265-7605,6973117
2019-11-15T00:00:00.000,CHEV,4T,,WHI,AY46642,IL,701 N. Sacramento,(773) 265-7605,6973087
2019-11-15T00:00:00.000,CHEV,4T,,SIL,AN71866,IL,701 N. Sacramento,(773) 265-7605,6973100
2019-11-15T00:00:00.000,CHEV,LL,,SIL,551U125,IL,701 N. Sacramento,(773) 265-7605,6973086
2019-11-15T00:00:00.000,CHEV,LL,,SIL,BN15962,IL,10300 S. Doty,(773) 568-8495,2889669
2019-11-15T00:00:00.000,CHEV,VN,,WHI,R615768,IL,701 N. Sacramento,(773) 265-7605,6973129
2019-11-15T00:00:00.000,DODG,4D,,BLU,Q612333,IL,10300 S. Doty,(773) 785-9752,1719743
2019-11-15T00:00:00.000,DODG,LL,,ONG,,IL,701 N. Sacramento,(773) 265-1846,1539556
2019-11-15T00:00:00.000,FORD,4D,,BLK,H192665,IL,701 N. Sacramento,(773) 265-7605,6973141
2019-11-15T00:00:00.000,FORD,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2889690
2019-11-15T00:00:00.000,FORD,LL,,WHI,Q364177,IL,701 N. Sacramento,(773) 265-7605,6973137
2019-11-15T00:00:00.000,FORD,LL,,BLU,BPN320,IN,701 N. Sacramento,(773) 265-7605,6973091
2019-11-15T00:00:00.000,FORD,LL,,RED,E359292,IL,701 N. Sacramento,(773) 265-7605,6973099
2019-11-15T00:00:00.000,FORD,LL,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1539555
2019-11-15T00:00:00.000,FORD,LL,,WHI,,IL,10300 S. Doty,(773) 785-9752,1719746
2019-11-15T00:00:00.000,GMC,LL,,MAR,ZV7678,IL,701 N. Sacramento,(773) 265-7605,6973134
2019-11-15T00:00:00.000,GMC,VN,,WHI,BL87174,IL,701 N. Sacramento,(773) 265-7605,6973140
2019-11-15T00:00:00.000,HOND,4D,,BLU,BD23631,IL,701 N. Sacramento,(773) 265-7605,6973142
2019-11-15T00:00:00.000,HOND,4D,,GRY,Z475102,IL,10300 S. Doty,(773) 568-8495,2889681
2019-11-15T00:00:00.000,HOND,4T,,MAR,AW18591,IL,701 N. Sacramento,(773) 265-7605,6973089
2019-11-15T00:00:00.000,HYUN,4D,,WHI,AH16429,IL,701 N. Sacramento,(773) 265-7605,6973146
2019-11-15T00:00:00.000,HYUN,4D,,BLK,BE79515,IL,701 N. Sacramento,(773) 265-7605,6973160
2019-11-15T00:00:00.000,HYUN,LL,,SIL,AK30848,IL,701 N. Sacramento,(773) 265-7605,6973124
2019-11-15T00:00:00.000,HYUN,LL,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1539557
2019-11-15T00:00:00.000,KIA,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,6973107
2019-11-15T00:00:00.000,KIA,4D,,GLD,V656461,IL,10300 S. Doty,(773) 568-8495,2889683
2019-11-15T00:00:00.000,LEXS,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2889675
2019-11-15T00:00:00.000,LEXS,4D,,BLK,BA38306,IL,10300 S. Doty,(773) 568-8495,2889691
2019-11-15T00:00:00.000,LINC,PK,,WHI,2A509FF,IL,701 N. Sacramento,(773) 265-7605,6973148
2019-11-15T00:00:00.000,MAZD,VN,TK,TAN,BR64061,IL,701 N. Sacramento,(773) 265-7605,6973111
2019-11-15T00:00:00.000,MERC,4D,,BLK,Q652887,IL,701 N. Sacramento,(773) 265-7605,6973085
2019-11-15T00:00:00.000,MITS,4T,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6973092
2019-11-15T00:00:00.000,MITS,LL,,BLU,R315992,IL,701 N. Sacramento,(773) 265-7605,6973144
2019-11-15T00:00:00.000,NISS,4D,,MAR,BK43444,IL,701 N. Sacramento,(773) 265-7605,6973130
2019-11-15T00:00:00.000,NISS,4D,,TAN,AD65075,IL,701 N. Sacramento,(773) 265-7605,6973138
2019-11-15T00:00:00.000,NISS,4D,,SIL,Q318235,IL,701 N. Sacramento,(773) 265-7605,6973127
2019-11-15T00:00:00.000,NISS,4D,,BLK,809VKA,WI,701 N. Sacramento,(773) 265-7605,6973120
2019-11-15T00:00:00.000,NISS,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2889693
2019-11-15T00:00:00.000,NISS,LL,,PLE,,IL,701 N. Sacramento,(773) 265-7605,6973150
2019-11-15T00:00:00.000,PLYM,4T,,LBL,AP39107,IL,701 N. Sacramento,(773) 265-7605,6973084
2019-11-15T00:00:00.000,PONT,4D,,GRY,AES2123,WI,10300 S. Doty,(773) 568-8495,2889695
2019-11-15T00:00:00.000,PONT,4T,,WHI,BH81337,IL,701 N. Sacramento,(773) 265-7605,6973103
2019-11-15T00:00:00.000,SATR,4D,,GLD,K378866,IL,701 N. Sacramento,(773) 265-1846,1539553
2019-11-15T00:00:00.000,SATR,4D,,DGR,,IL,10300 S. Doty,(773) 785-9752,1719744
2019-11-15T00:00:00.000,SATR,4D,,SIL,BR70106,IL,701 N. Sacramento,(773) 265-7605,6973139
2019-11-15T00:00:00.000,TOYT,4T,,SIL,AT54838,IL,701 N. Sacramento,(773) 265-7605,6973109
2019-11-14T00:00:00.000,ACUR,4D,,GLD,BD91667,IL,701 N. Sacramento,(773) 265-7605,6973075
2019-11-14T00:00:00.000,BUIC,4D,,TAN,693U547,IL,10300 S. Doty,(773) 568-8495,2889630
2019-11-14T00:00:00.000,BUIC,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,6973008
2019-11-14T00:00:00.000,BUIC,4T,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6972982
2019-11-14T00:00:00.000,CADI,4D,DEV,TAN,00236933,IL,10300 S. Doty,(773) 568-8495,2889651
2019-11-14T00:00:00.000,CADI,4D,,BRO,SUTTON7,IL,10300 S. Doty,(773) 568-8495,2889652
2019-11-14T00:00:00.000,CHEV,4D,,TAN,BG20746,IL,701 N. Sacramento,(773) 265-7605,6973021
